Dates,MOV_AVG_200D,RSI_14D,MOV_AVG_50D,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_VOLUME,VOLATILITY_30D,BETA_ADJ_OVERRIDABLE,PX_HIGH_LOW_DIFFERENCE
4/6/17,2220.49,50.81,2345.72,2357.49,2353.79,2364.16,2348.9,5.22E+08,7.45,1,15.26
4/7/17,2221.84,49.67,2346.89,2355.54,2356.59,2363.76,2350.74,4.63E+08,7.44,1,13.02
4/10/17,2223.06,50.66,2348.14,2357.16,2357.16,2366.37,2351.5,4.32E+08,7.41,1,14.87
4/11/17,2224.64,48.51,2349.6,2353.78,2353.92,2355.22,2337.25,4.81E+08,6.08,1,17.97
4/12/17,2226.37,43.34,2350.92,2344.93,2352.15,2352.72,2341.18,5.03E+08,5.94,1,11.54
4/13/17,2227.83,35.9,2351.91,2328.95,2341.98,2348.26,2328.95,4.72E+08,6.22,1,19.31
4/17/17,2229.22,47.98,2353.27,2349.01,2332.62,2349.14,2332.51,4.44E+08,6.77,1,16.63
4/18/17,2230.44,44.88,2354.17,2342.19,2342.53,2348.35,2334.54,4.67E+08,6.77,1,13.81
4/19/17,2231.61,43.11,2355.08,2338.17,2346.79,2352.63,2335.05,5.08E+08,6.76,1,17.58
4/20/17,2232.95,52.05,2356.34,2355.84,2342.69,2361.37,2340.91,5.61E+08,7.15,1,20.46
4/21/17,2234.19,48.71,2357.42,2348.69,2354.74,2356.18,2344.51,6.16E+08,7.12,1,11.67
4/24/17,2235.58,58.83,2358.74,2374.15,2370.33,2376.98,2369.19,5.89E+08,7.87,1,7.79
4/25/17,2236.87,63.26,2360.19,2388.61,2381.51,2392.48,2381.15,5.83E+08,7.99,1,11.33
4/26/17,2238.12,62.67,2361.38,2387.45,2388.98,2398.16,2386.76,5.61E+08,7.6,1,11.4
4/27/17,2239.3,63.09,2362.4,2388.77,2389.7,2392.1,2382.68,5.61E+08,7.59,1,9.42
4/28/17,2240.46,60.57,2363.1,2384.2,2393.68,2393.68,2382.36,6.48E+08,7.6,1,11.32
5/1/17,2241.59,62.05,2363.92,2388.33,2388.5,2394.49,2384.83,4.97E+08,7.58,1,9.66
5/2/17,2242.73,63.07,2364.72,2391.17,2391.05,2392.93,2385.82,5.91E+08,6.48,1,7.11
5/3/17,2243.84,61.17,2365.18,2388.13,2386.5,2389.82,2379.75,5.73E+08,6.5,1,10.07
5/4/17,2244.97,61.74,2365.71,2389.52,2389.79,2391.43,2380.35,5.63E+08,6.48,1,11.08
5/5/17,2246.1,65.55,2366.42,2399.29,2392.37,2399.29,2389.38,4.77E+08,6.54,1,9.91
5/8/17,2247.27,65.58,2367.06,2399.38,2399.94,2401.36,2393.92,5.12E+08,6.52,1,7.44
5/9/17,2248.38,63.73,2367.6,2396.92,2401.58,2403.87,2392.44,4.94E+08,6.23,1,11.43
5/10/17,2249.54,64.91,2368.32,2399.63,2396.79,2399.74,2392.79,4.94E+08,6.23,1,6.95
5/11/17,2250.66,60.84,2368.29,2394.44,2394.84,2395.72,2381.74,5.13E+08,6.24,1,13.98
5/12/17,2251.78,58.16,2368.47,2390.9,2392.44,2392.44,2387.19,4.59E+08,6.21,1,5.25
5/15/17,2252.94,63.71,2368.86,2402.32,2393.98,2404.05,2393.94,5.12E+08,6.31,1,10.11
5/16/17,2254.08,62.42,2369.36,2400.67,2404.55,2405.77,2396.05,5.05E+08,6.33,1,9.72
5/17/17,2255.01,39.6,2369.14,2357.03,2382.95,2384.87,2356.21,7.05E+08,8.44,1,28.66
5/18/17,2256.05,43.99,2369.19,2365.72,2354.69,2375.74,2352.72,6.04E+08,8.5,1,23.02
5/19/17,2257.14,51.05,2369.53,2381.73,2371.37,2389.06,2370.43,7.11E+08,8.72,1,18.63
5/22/17,2258.29,55.67,2369.96,2394.02,2387.21,2395.46,2386.92,4.95E+08,8.83,1,8.54
5/23/17,2259.37,57.23,2370.46,2398.42,2397.04,2400.85,2393.88,4.66E+08,8.82,1,6.97
5/24/17,2260.49,59.32,2371.23,2404.39,2401.41,2405.58,2397.99,4.63E+08,8.73,1,7.59
5/25/17,2261.66,62.81,2371.83,2415.07,2409.54,2418.71,2408.01,5.10E+08,8.45,1,10.7
5/26/17,2262.86,63.05,2372.52,2415.82,2414.5,2416.68,2412.2,4.00E+08,8.14,1,4.48
5/30/17,2263.99,61.4,2373.21,2412.91,2411.67,2415.26,2409.43,4.72E+08,8.08,1,5.83
5/31/17,2265.13,60.74,2373.98,2411.8,2415.63,2415.99,2403.59,9.23E+08,8.05,1,12.4
6/1/17,2266.33,66.98,2375.7,2430.06,2415.65,2430.06,2413.54,5.74E+08,8.05,1,16.52
6/2/17,2267.64,69.56,2377.51,2439.07,2431.28,2440.23,2427.71,5.64E+08,7.99,1,12.52
6/5/17,2268.9,67.68,2379.32,2436.1,2437.83,2439.55,2434.32,4.44E+08,7.46,1,5.23
6/6/17,2270.12,63.49,2381.02,2429.33,2431.92,2436.21,2428.12,5.31E+08,7.36,1,8.09
6/7/17,2271.36,64.81,2382.85,2433.14,2432.03,2435.28,2424.75,5.69E+08,7.35,1,10.53
6/8/17,2272.62,65.04,2384.36,2433.79,2434.27,2439.27,2427.94,6.56E+08,7.35,1,11.33
6/9/17,2273.84,63.64,2385.77,2431.77,2436.39,2446.2,2415.7,7.55E+08,7.33,1,30.5
6/12/17,2275.11,61.94,2387,2429.39,2425.88,2430.38,2419.97,7.31E+08,7.34,1,10.41
6/13/17,2276.45,66.39,2388.55,2440.35,2434.15,2441.49,2431.28,6.74E+08,7.43,1,10.21
6/14/17,2277.8,64.59,2390.13,2437.92,2443.75,2443.75,2428.34,6.11E+08,7.42,1,15.41
6/15/17,2279.06,60.6,2391.58,2432.46,2424.14,2433.95,2418.53,5.95E+08,7.47,1,15.42
6/16/17,2280.34,60.93,2393.18,2433.15,2431.24,2433.15,2422.88,1.61E+09,7.4,1,10.27
6/19/17,2281.75,69.09,2395.1,2453.46,2442.55,2453.82,2441.79,5.13E+08,7.76,1,12.03
6/20/17,2283.09,58.45,2396.73,2437.03,2450.66,2450.66,2436.6,5.06E+08,8.06,1,14.06
6/21/17,2284.36,57.63,2398.3,2435.61,2439.31,2442.23,2430.74,5.31E+08,8.06,1,11.49
6/22/17,2285.6,56.95,2399.91,2434.5,2437.4,2441.62,2433.27,5.28E+08,8.03,1,8.35
6/23/17,2286.86,58.74,2401.78,2438.3,2434.65,2441.4,2431.11,1.06E+09,8.01,1,10.29
6/26/17,2288.15,59.11,2403.98,2439.07,2443.32,2450.42,2437.03,4.83E+08,7.91,1,13.39
6/27/17,2289.61,47.39,2405.39,2419.38,2436.34,2440.15,2419.38,5.47E+08,8.31,1,20.77
6/28/17,2291.02,57.26,2407.36,2440.69,2428.7,2442.97,2428.02,5.11E+08,6.43,1,14.95
6/29/17,2292.48,47.76,2408.99,2419.7,2442.38,2442.73,2405.7,6.28E+08,7.02,1,37.03
6/30/17,2293.97,49.36,2410.34,2423.41,2429.2,2432.71,2421.65,6.41E+08,6.77,1,11.06
7/3/17,2295.38,51.76,2411.95,2429.01,2431.39,2439.17,2428.69,3.41E+08,6.65,1,10.48
7/5/17,2296.85,53.26,2413.12,2432.54,2430.78,2434.9,2422.05,5.68E+08,6.64,1,12.85
7/6/17,2298.2,43.77,2413.54,2409.75,2423.44,2424.28,2407.7,5.54E+08,7.24,1,16.58
7/7/17,2299.63,50.24,2414.29,2425.18,2413.52,2426.92,2413.52,4.58E+08,7.37,1,13.4
7/10/17,2300.95,51.12,2415.07,2427.43,2424.51,2432,2422.27,4.91E+08,7.37,1,9.73
7/11/17,2302.19,50.31,2415.89,2425.53,2427.35,2429.3,2412.79,4.63E+08,7.37,1,16.51
7/12/17,2303.58,57.14,2416.99,2443.25,2435.75,2445.76,2435.75,4.92E+08,7.66,1,10.01
7/13/17,2305.09,58.72,2418.13,2447.83,2444.99,2449.32,2441.69,4.87E+08,7.36,1,7.63
7/14/17,2306.59,62.45,2419.55,2459.27,2449.16,2463.54,2446.69,4.39E+08,7.41,1,16.85
7/17/17,2308.03,62.38,2420.94,2459.14,2459.5,2462.82,2457.16,4.37E+08,7.39,1,5.66
7/18/17,2309.57,62.88,2422.17,2460.61,2455.88,2460.92,2450.34,4.35E+08,7.33,1,10.58
7/19/17,2311.1,67.1,2423.66,2473.83,2463.85,2473.83,2463.85,4.67E+08,7.47,1,9.98
7/20/17,2312.66,66.87,2425.19,2473.45,2475.56,2477.62,2468.43,5.11E+08,7.47,1,9.19
7/21/17,2314.27,66.27,2426.65,2472.54,2467.4,2472.54,2465.06,5.62E+08,7.47,1.01,7.48
7/24/17,2315.82,64.47,2428.16,2469.91,2472.04,2473.1,2466.32,5.86E+08,7.47,1.01,6.78
7/25/17,2317.41,67.11,2429.88,2477.13,2477.88,2481.24,2474.91,6.49E+08,7.41,1.01,6.33
7/26/17,2319.03,67.36,2431.39,2477.83,2479.97,2481.69,2474.94,5.46E+08,7.39,1,6.75
7/27/17,2320.59,65.49,2432.88,2475.42,2482.76,2484.04,2459.93,6.55E+08,7.36,1,24.11
7/28/17,2322.26,62.9,2435.19,2472.1,2469.12,2473.53,2464.66,5.06E+08,7.38,1,8.87
7/31/17,2323.92,61.48,2437.28,2470.3,2475.94,2477.96,2468.53,6.92E+08,6.98,1,9.43
8/1/17,2325.64,64.39,2439.17,2476.35,2477.1,2478.51,2471.14,5.21E+08,6.67,1,7.37
8/2/17,2327.36,64.97,2440.84,2477.57,2480.38,2480.38,2466.48,5.50E+08,6.66,1,13.9
8/3/17,2329.09,60.32,2442.32,2472.16,2476.03,2476.03,2468.85,5.12E+08,6.7,1,7.18
8/4/17,2330.77,62.79,2443.76,2476.83,2476.88,2480,2472.08,4.97E+08,6.71,1,7.92
8/7/17,2332.46,64.85,2445.08,2480.91,2477.14,2480.95,2475.88,4.51E+08,6.71,1,5.07
8/8/17,2334.13,59.63,2446.26,2474.92,2478.35,2490.87,2470.32,4.60E+08,6.23,1,20.55
8/9/17,2335.79,58.86,2447.49,2474.02,2465.35,2474.41,2462.08,4.63E+08,5.72,1,12.33
8/10/17,2337.22,37.94,2448.01,2438.21,2465.38,2465.38,2437.75,5.44E+08,6.78,1.01,27.63
8/11/17,2338.71,39.94,2448.24,2441.32,2441.04,2448.09,2437.85,4.42E+08,6.78,1.01,10.24
8/14/17,2340.35,52.82,2448.77,2465.84,2454.96,2468.22,2454.96,4.60E+08,7.36,1.01,13.26
8/15/17,2342,52.22,2449.34,2464.61,2468.66,2468.9,2461.61,4.40E+08,7.36,1.01,7.29
8/16/17,2343.71,53.84,2450.12,2468.11,2468.63,2474.93,2463.86,4.48E+08,6.69,1.01,11.07
8/17/17,2345.23,38.52,2450.06,2430.01,2462.95,2465.02,2430.01,5.22E+08,8.08,1.01,35.01
8/18/17,2346.8,37.19,2449.89,2425.55,2427.64,2440.27,2420.69,6.05E+08,8.1,1.01,19.58
8/21/17,2348.45,38.63,2449.83,2428.37,2425.5,2430.58,2417.35,4.61E+08,8.1,1.01,13.23
8/22/17,2350.27,49.38,2450.29,2452.51,2433.75,2454.77,2433.67,4.30E+08,8.35,1,21.1
8/23/17,2352.07,46.32,2450.36,2444.04,2444.88,2448.91,2441.42,4.29E+08,8.4,1,7.49
8/24/17,2353.6,44.53,2450.38,2438.97,2447.91,2450.39,2436.19,4.70E+08,8.29,1,14.2
8/25/17,2355.12,46.32,2450.59,2443.05,2444.72,2453.96,2442.22,4.24E+08,8.31,1,11.74
8/28/17,2356.53,46.86,2450.82,2444.24,2447.35,2449.12,2439.03,4.24E+08,8.31,1,10.09
8/29/17,2357.92,47.84,2450.67,2446.3,2431.94,2449.19,2428.2,4.05E+08,8.14,1,20.99
8/30/17,2359.39,52.94,2451.08,2457.59,2446.06,2460.31,2443.77,4.12E+08,8.27,1,16.54
8/31/17,2360.92,58.4,2451.8,2471.65,2462.65,2475.01,2462.65,6.45E+08,8.46,1,12.36
9/1/17,2362.4,60.13,2452.65,2476.55,2474.42,2480.38,2473.85,4.03E+08,8.48,1,6.53
9/5/17,2363.81,51.33,2453.04,2457.85,2470.35,2471.97,2446.55,5.54E+08,8.73,1,25.42
9/6/17,2365.2,54.29,2453.57,2465.54,2463.83,2469.64,2459.2,5.39E+08,8.79,1,10.44
9/7/17,2366.62,54.09,2454.48,2465.1,2468.06,2468.62,2460.29,5.16E+08,8.78,1,8.33
9/8/17,2367.93,52.34,2454.9,2461.43,2462.25,2467.11,2459.4,5.02E+08,8.79,1,7.71
9/11/17,2369.36,62,2456.26,2488.11,2474.52,2488.95,2474.52,5.16E+08,9.37,1,14.43
9/12/17,2370.82,64.43,2457.72,2496.48,2491.94,2496.77,2490.37,4.91E+08,9.4,1,6.4
9/13/17,2372.24,64.98,2459.11,2498.37,2493.89,2498.37,2492.14,4.92E+08,9.4,1,6.23
9/14/17,2373.71,63.45,2460.37,2495.62,2494.56,2498.43,2491.35,5.33E+08,9.38,1,7.08
9/15/17,2375.19,64.94,2462.18,2500.23,2495.67,2500.23,2493.16,1.44E+09,9.37,1,7.07
9/18/17,2376.72,66.11,2463.76,2503.87,2502.51,2508.32,2499.92,5.18E+08,9.37,1,8.4
9/19/17,2378.29,67.02,2465.34,2506.65,2506.29,2507.84,2503.19,5.01E+08,9.34,1,4.65
9/20/17,2379.88,67.55,2467,2508.24,2506.84,2508.85,2496.67,5.38E+08,9.33,1,12.18
9/21/17,2381.35,62.32,2468.14,2500.6,2507.16,2507.16,2499,4.64E+08,8.17,1,8.16
9/22/17,2382.8,62.98,2469.23,2502.22,2497.26,2503.47,2496.54,4.53E+08,8.17,1,6.93
9/25/17,2384.08,59.18,2469.98,2496.66,2499.39,2502.54,2488.03,5.63E+08,7.71,1.01,14.51
9/26/17,2385.33,59.26,2470.73,2496.84,2501.04,2503.51,2495.12,4.71E+08,7.7,1,8.39
9/27/17,2386.57,63.89,2471.66,2507.04,2503.3,2511.75,2495.91,5.22E+08,7.78,1,15.84
9/28/17,2387.84,65.15,2472.39,2510.06,2503.41,2510.81,2502.93,4.70E+08,5.96,1,7.88
9/29/17,2389.08,68.77,2473.3,2519.36,2509.96,2519.44,2507.99,5.33E+08,5.94,1,11.45
10/2/17,2390.46,72.05,2474.44,2529.12,2521.2,2529.23,2520.4,4.71E+08,5.99,1,8.83
10/3/17,2391.82,73.71,2475.73,2534.58,2530.34,2535.13,2528.85,4.25E+08,5.38,1,6.28
10/4/17,2393.22,74.65,2476.94,2537.74,2533.48,2540.53,2531.8,4.36E+08,5.19,1,8.73
10/5/17,2394.66,78.42,2478.43,2552.07,2540.86,2552.51,2540.02,4.55E+08,5.24,1,12.49
10/6/17,2396.06,76.09,2479.9,2549.33,2547.44,2549.41,2543.79,4.52E+08,5.3,1,5.62
10/9/17,2397.45,72.21,2481.36,2544.73,2551.39,2551.82,2541.6,3.98E+08,5.38,1,10.22
10/10/17,2398.9,74.04,2482.96,2550.64,2549.99,2555.23,2544.86,4.29E+08,5.39,1,10.37
10/11/17,2400.36,75.4,2484.54,2555.24,2550.62,2555.24,2547.95,4.86E+08,5.3,1,7.29
10/12/17,2401.77,71.62,2486.01,2550.93,2552.88,2555.33,2548.31,5.49E+08,5.19,1,7.02
10/13/17,2403.29,72.39,2487.63,2553.17,2555.66,2557.65,2552.09,4.98E+08,5.19,1,5.56
10/16/17,2404.83,73.92,2489.24,2557.64,2555.57,2559.47,2552.64,4.36E+08,4.45,1,6.83
10/17/17,2406.43,74.51,2490.81,2559.36,2557.17,2559.71,2554.69,4.44E+08,4.42,1,5.02
10/18/17,2407.95,75.17,2492.54,2561.26,2562.87,2564.11,2559.67,4.26E+08,4.4,1,4.44
10/19/17,2409.41,75.48,2494.3,2562.1,2553.39,2562.36,2547.92,4.75E+08,4.32,1,14.44
10/20/17,2410.94,79.66,2497.04,2575.21,2567.56,2575.44,2567.56,6.31E+08,3.41,1,7.88
10/23/17,2412.38,69.67,2499.52,2564.98,2578.08,2578.29,2564.33,5.16E+08,3.68,1,13.96
10/24/17,2413.88,71.25,2501.58,2569.13,2568.66,2572.18,2565.58,5.04E+08,3.68,1,6.6
10/25/17,2415.32,61.35,2503.43,2557.15,2566.52,2567.4,2544,6.13E+08,4.01,1,23.4
10/26/17,2416.74,62.85,2505.28,2560.4,2560.08,2567.07,2559.8,5.64E+08,4,1,7.27
10/27/17,2418.3,70.69,2508.3,2581.07,2570.26,2582.98,2565.94,6.46E+08,4.55,1,17.04
10/30/17,2419.79,64.82,2511.24,2572.83,2577.75,2580.03,2568.25,5.69E+08,4.72,1,11.78
10/31/17,2421.32,65.72,2514.18,2575.26,2575.99,2578.29,2572.15,6.25E+08,4.72,1,6.14
11/1/17,2422.86,67.25,2516.72,2579.36,2583.21,2588.4,2574.92,5.47E+08,4.56,1,13.48
11/2/17,2424.44,67.44,2519.44,2579.85,2579.46,2581.11,2566.17,5.88E+08,4.57,1,14.94
11/3/17,2426.03,70.4,2522.41,2587.84,2581.93,2588.42,2576.77,5.22E+08,4.49,1,11.65
11/6/17,2427.66,71.55,2525.37,2591.13,2587.47,2593.38,2585.66,5.63E+08,4.47,1,7.72
11/7/17,2429.21,71.11,2528.3,2590.64,2592.11,2597.02,2584.35,5.47E+08,4.41,1,12.67
11/8/17,2430.69,72.51,2531.26,2594.38,2588.71,2595.47,2585.02,5.10E+08,4.41,1,10.45
11/9/17,2432.13,63.83,2533.8,2584.62,2584,2586.5,2566.33,5.34E+08,4.57,1,20.17
11/10/17,2433.57,61.93,2536.02,2582.3,2580.18,2583.81,2575.57,5.15E+08,4.5,1,8.24
11/13/17,2435.09,63.22,2538.18,2584.84,2576.53,2587.66,2574.48,5.09E+08,4.48,1,13.18
11/14/17,2436.59,58.22,2540.6,2578.87,2577.75,2579.66,2566.56,5.34E+08,4.57,1,13.1
11/15/17,2438.01,48.4,2542.59,2564.62,2569.45,2572.84,2557.45,5.23E+08,4.64,1,15.39
11/16/17,2439.54,59.31,2545,2585.64,2572.95,2590.09,2572.95,4.98E+08,5.2,1,17.14
11/17/17,2440.94,55.24,2547.34,2578.85,2582.94,2583.96,2577.62,5.90E+08,5.24,1,6.34
11/20/17,2442.39,56.79,2549.23,2582.14,2579.49,2584.64,2578.24,4.66E+08,5.21,1,6.4
11/21/17,2443.92,63.71,2551.28,2599.03,2589.17,2601.19,2589.17,5.06E+08,5.51,1,12.02
11/22/17,2445.43,62.47,2553.25,2597.08,2600.31,2600.94,2595.23,4.22E+08,5.48,1,5.71
11/24/17,2446.9,64.51,2555.39,2602.42,2600.42,2604.21,2600.42,2.04E+08,5.5,1,3.79
11/27/17,2448.33,63.81,2557.41,2601.42,2602.66,2606.41,2598.87,4.82E+08,5.5,1,7.54
11/28/17,2449.83,72.16,2559.87,2627.04,2605.94,2627.69,2605.44,5.43E+08,6.15,1,22.25
11/29/17,2451.27,71.49,2562.26,2626.07,2627.82,2634.89,2620.32,6.54E+08,6.16,0.99,14.57
11/30/17,2452.76,76.68,2565.05,2647.58,2633.93,2657.74,2633.93,1.04E+09,6.53,0.99,23.81
12/1/17,2454.23,73.11,2567.88,2642.22,2645.1,2650.62,2605.52,6.71E+08,6.48,0.99,45.1
12/4/17,2455.68,71.25,2570.63,2639.44,2657.19,2665.19,2639.03,7.25E+08,6.33,0.99,26.16
12/5/17,2457,64.96,2573.28,2629.57,2639.78,2648.72,2627.73,6.33E+08,6.49,0.99,20.99
12/6/17,2458.33,64.77,2575.93,2629.27,2626.24,2634.41,2624.75,5.32E+08,6.27,0.99,9.66
12/7/17,2459.69,67.37,2578.53,2636.98,2628.38,2640.99,2626.53,5.26E+08,6.3,0.99,14.46
12/8/17,2461.12,71.63,2581.36,2651.5,2646.21,2651.65,2644.1,4.90E+08,6.07,0.99,7.55
12/11/17,2462.57,73.78,2584.17,2659.99,2652.19,2660.33,2651.47,5.11E+08,5.97,0.99,8.86
12/12/17,2464.07,74.78,2586.87,2664.11,2661.73,2669.72,2659.78,5.54E+08,5.97,0.99,9.94
12/13/17,2465.4,73.85,2589.44,2662.85,2667.59,2671.88,2662.85,5.51E+08,5.99,0.99,9.03
12/14/17,2466.75,66.24,2591.72,2652.01,2665.87,2668.09,2652.01,5.29E+08,6.18,0.99,16.08
12/15/17,2468.22,72.86,2594.2,2675.81,2660.63,2679.63,2659.14,1.66E+09,6.61,0.99,20.49
12/18/17,2469.79,75.92,2597.01,2690.16,2685.92,2694.97,2685.92,6.09E+08,6.72,0.99,9.05
12/19/17,2471.36,70.71,2599.75,2681.47,2692.71,2694.44,2680.74,5.56E+08,6.85,0.99,13.7
12/20/17,2472.94,69.4,2602.32,2679.25,2688.18,2691.01,2676.11,5.21E+08,6.87,0.99,14.9
12/21/17,2474.54,70.8,2604.91,2684.57,2683.02,2692.64,2682.4,5.12E+08,6.71,0.99,10.24
12/22/17,2476.09,70,2607.56,2683.34,2684.22,2685.35,2678.13,4.04E+08,6.7,0.99,7.22
12/26/17,2477.63,68.1,2610.1,2680.5,2679.09,2682.74,2677.96,3.10E+08,6.73,0.99,4.78
12/27/17,2479.21,68.78,2612.6,2682.62,2682.1,2685.64,2678.91,3.35E+08,6.64,0.99,6.73
12/28/17,2480.72,70.37,2615.17,2687.54,2686.1,2687.66,2682.69,2.96E+08,6.29,0.99,4.97
12/29/17,2482.18,60.95,2617.41,2673.61,2689.15,2692.12,2673.61,4.61E+08,6.27,0.99,18.51
1/2/18,2483.77,68.24,2620.09,2695.81,2683.73,2695.89,2682.36,5.14E+08,6.5,0.99,13.53
1/3/18,2485.47,72.54,2622.84,2713.06,2697.85,2714.37,2697.77,5.40E+08,6.66,0.99,16.6
1/4/18,2487.37,74.86,2626.02,2723.99,2719.31,2729.29,2719.07,5.61E+08,6.54,0.99,10.22
1/5/18,2489.34,78.31,2629.51,2743.15,2731.33,2743.45,2727.92,5.35E+08,6.69,0.99,15.53
1/8/18,2491.35,79.05,2633.32,2747.71,2742.67,2748.51,2737.6,5.31E+08,6.69,0.99,10.91
1/9/18,2493.39,79.64,2637.13,2751.29,2751.15,2759.14,2747.86,5.10E+08,6.65,0.99,11.28
1/10/18,2495.42,77.64,2640.48,2748.23,2745.55,2750.8,2736.06,5.30E+08,6.24,0.99,14.74
1/11/18,2497.47,80.9,2644.37,2767.56,2752.97,2767.56,2752.78,4.94E+08,6.42,0.99,14.78
1/12/18,2499.59,83.42,2648.59,2786.24,2770.18,2787.85,2769.64,5.83E+08,6.3,0.99,18.21
1/16/18,2501.63,77.63,2652.53,2776.42,2798.96,2807.54,2768.64,7.12E+08,6.4,0.99,38.9
1/17/18,2503.83,81.34,2656.99,2802.56,2784.99,2807.04,2778.38,6.34E+08,6.74,0.99,28.66
1/18/18,2506.03,78.9,2661.19,2798.03,2802.4,2805.83,2792.56,5.92E+08,6.6,0.99,13.27
1/19/18,2508.28,80.6,2665.57,2810.3,2802.6,2810.33,2798.08,7.54E+08,6.59,0.99,12.25
1/22/18,2510.68,83.28,2670.42,2832.97,2809.16,2833.03,2808.12,6.03E+08,6.81,0.99,24.91
1/23/18,2513.09,83.93,2675.32,2839.13,2835.05,2842.24,2830.59,5.46E+08,6.74,0.98,11.65
1/24/18,2515.5,83.03,2680.37,2837.54,2845.42,2852.97,2824.81,6.09E+08,6.79,0.98,28.16
1/25/18,2517.91,83.24,2685.51,2839.25,2846.24,2848.56,2830.94,5.54E+08,6.81,0.98,17.62
1/26/18,2520.5,86.69,2691.27,2872.87,2847.48,2872.87,2846.18,5.69E+08,7.33,0.99,26.69
1/29/18,2523.05,76.89,2696.77,2853.53,2867.23,2870.62,2851.48,5.45E+08,7.6,0.99,19.14
1/30/18,2525.51,64.3,2701.92,2822.43,2832.74,2837.75,2818.27,6.01E+08,8.34,0.99,19.48
1/31/18,2527.89,64.58,2706.69,2823.81,2832.41,2839.26,2813.04,8.15E+08,8.27,0.99,26.22
2/1/18,2530.29,63.87,2711.55,2821.98,2816.45,2835.96,2812.7,6.23E+08,8.17,0.99,23.26
2/2/18,2532.41,46.08,2715.15,2762.13,2808.92,2808.92,2759.97,7.13E+08,10.71,0.98,48.95
2/5/18,2533.87,29.4,2716.15,2648.94,2741.06,2763.39,2638.17,1.00E+09,16.71,0.98,125.22
2/6/18,2535.61,39.09,2718.11,2695.14,2614.78,2701.04,2593.07,1.09E+09,17.54,0.97,107.97
2/7/18,2537.14,37.48,2719.69,2681.66,2690.95,2727.67,2681.33,7.66E+08,17.6,0.97,46.34
2/8/18,2538.1,28.12,2719.28,2581,2685.01,2685.27,2580.56,8.81E+08,21,0.97,104.71
2/9/18,2539.27,34.83,2719.13,2619.55,2601.78,2638.67,2532.69,9.86E+08,21.53,0.97,105.98
2/12/18,2540.6,40.49,2719.73,2656,2636.75,2672.61,2622.45,7.58E+08,21.93,0.97,50.16
2/13/18,2541.99,41.53,2720.04,2662.94,2646.27,2668.84,2637.08,5.39E+08,21.79,0.97,31.76
2/14/18,2543.55,46.69,2721.17,2698.63,2651.21,2702.1,2648.87,6.32E+08,22.09,0.97,53.23
2/15/18,2545.25,50.94,2723,2731.2,2713.46,2731.51,2689.82,5.72E+08,22.36,0.97,41.69
2/16/18,2546.97,51.08,2725.06,2732.22,2727.14,2754.42,2725.11,6.70E+08,22.25,0.97,29.31
2/20/18,2548.6,48.86,2726.8,2716.26,2722.99,2737.6,2706.76,5.71E+08,22.31,0.97,30.84
2/21/18,2550.11,46.82,2728.08,2701.33,2720.53,2747.75,2701.29,5.95E+08,22.36,0.97,46.46
2/22/18,2551.63,47.24,2729.13,2703.96,2710.42,2731.26,2697.77,5.39E+08,22.36,0.97,33.49
2/23/18,2553.39,53.7,2730.88,2747.3,2715.8,2747.76,2713.74,4.89E+08,22.8,0.97,34.02
2/26/18,2555.29,57.85,2733.19,2779.6,2757.37,2780.64,2753.78,5.60E+08,22.98,0.97,26.86
2/27/18,2557.03,52.33,2734.82,2744.28,2780.45,2789.15,2744.22,6.22E+08,23.28,0.97,44.93
2/28/18,2558.65,48.07,2736.05,2713.83,2753.78,2761.52,2713.54,7.51E+08,23.29,0.96,47.98
3/1/18,2560.03,43.55,2736.09,2677.67,2715.22,2730.89,2659.65,7.38E+08,23.58,0.96,71.24
3/2/18,2561.48,45.62,2736.11,2691.25,2658.89,2696.25,2647.32,6.46E+08,23.6,0.96,48.93
3/5/18,2563.3,49.94,2736.9,2720.94,2681.06,2728.09,2675.75,6.20E+08,23.72,0.96,52.34
3/6/18,2565.11,50.96,2737.88,2728.12,2730.18,2732.08,2711.26,5.60E+08,23.73,0.96,20.82
3/7/18,2566.84,50.76,2738.72,2726.8,2710.18,2730.6,2701.74,5.70E+08,23.73,0.96,28.86
3/8/18,2568.56,52.64,2739.84,2738.97,2732.75,2740.45,2722.65,5.25E+08,23.79,0.96,17.8
3/9/18,2570.5,59.2,2741.96,2786.57,2752.91,2786.57,2751.54,5.81E+08,24.12,0.96,35.03
3/12/18,2572.39,58.55,2743.97,2783.02,2790.54,2796.98,2779.26,5.86E+08,24.05,0.95,17.72
3/13/18,2574.15,55.28,2745.52,2765.31,2792.31,2801.9,2758.68,6.05E+08,23.91,0.95,43.22
3/14/18,2575.81,52.46,2747.04,2749.48,2774.06,2777.11,2744.38,5.88E+08,23.96,0.95,32.73
3/15/18,2577.49,52.07,2748.07,2747.33,2754.27,2763.03,2741.47,5.18E+08,23.96,0.95,21.56
3/16/18,2579.19,52.89,2748.85,2752.01,2750.57,2761.85,2749.97,1.68E+09,23.1,0.95,11.88
3/19/18,2580.6,45.85,2748.63,2712.92,2741.38,2741.38,2694.59,6.34E+08,19.71,0.95,46.79
3/20/18,2581.99,46.64,2748.1,2716.94,2715.05,2724.22,2710.05,5.70E+08,19.04,0.95,14.17
